parameter_alpha,pair_id,permute_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
0.4,18,20,42,100000,100000,174,41,365,371,0.5,0.35714285714285715,0.4748201438848921
0.4,18,21,42,100000,100000,30,211,365,371,0.5,0.42857142857142855,0.4748201438848921
0.4,18,22,42,100000,100000,59,64,365,371,0.5,0.38823529411764707,0.4748201438848921
0.4,18,23,42,100000,100000,21,172,365,371,0.5,0.4482758620689655,0.4748201438848921
0.4,18,24,42,100000,100000,386,228,365,371,0.5,0.4519230769230769,0.4748201438848921
0.4,18,25,42,100000,100000,235,55,365,371,0.5,0.38666666666666666,0.4748201438848921
0.4,18,26,42,100000,100000,238,156,365,371,0.5,0.45410628019323673,0.4748201438848921
0.4,18,27,42,100000,100000,212,177,365,371,0.5,0.44398340248962653,0.4748201438848921
0.4,18,28,42,100000,100000,116,193,365,371,0.5,0.46296296296296297,0.4748201438848921
0.4,18,29,42,100000,100000,138,108,365,371,0.5,0.4444444444444444,0.4748201438848921
0.4,18,30,42,100000,100000,80,317,365,371,0.5,0.4260869565217391,0.4748201438848921
0.4,18,31,42,100000,100000,232,97,365,371,0.5,0.42424242424242425,0.4748201438848921
0.4,18,32,42,100000,100000,81,250,365,371,0.5,0.43103448275862066,0.4748201438848921
0.4,18,33,42,100000,100000,173,86,365,371,0.5,0.4358974358974359,0.4748201438848921
0.4,18,34,42,100000,100000,293,45,365,371,0.5,0.3548387096774194,0.4748201438848921
0.4,18,35,42,100000,100000,203,144,365,371,0.5,0.4461538461538462,0.4748201438848921
0.4,18,36,42,100000,100000,54,96,365,371,0.5,0.4,0.4748201438848921
0.4,18,37,42,100000,100000,288,134,365,371,0.5,0.44505494505494503,0.4748201438848921
0.4,18,38,42,100000,100000,78,209,365,371,0.5,0.41964285714285715,0.4748201438848921
0.4,18,39,42,100000,100000,299,204,365,371,0.5,0.4509090909090909,0.4748201438848921
0.4,18,40,42,100000,100000,45,109,365,371,0.5,0.37142857142857144,0.4748201438848921
0.4,18,41,42,100000,100000,261,123,365,371,0.5,0.46296296296296297,0.4748201438848921
0.4,18,42,42,100000,100000,129,302,365,371,0.5,0.44505494505494503,0.4748201438848921
0.4,18,43,42,100000,100000,295,271,365,371,0.5,0.4701086956521739,0.4748201438848921
0.4,18,44,42,100000,100000,249,113,365,371,0.5,0.45098039215686275,0.4748201438848921
0.4,18,45,42,100000,100000,120,54,365,371,0.5,0.38666666666666666,0.4748201438848921
0.4,18,46,42,100000,100000,195,184,365,371,0.5,0.44223107569721115,0.4748201438848921
0.4,18,47,42,100000,100000,31,43,365,371,0.5,0.42857142857142855,0.4748201438848921
0.4,18,48,42,100000,100000,147,162,365,371,0.5,0.45588235294117646,0.4748201438848921
0.4,18,49,42,100000,100000,216,59,365,371,0.5,0.38823529411764707,0.4748201438848921
0.4,18,50,42,100000,100000,143,110,365,371,0.5,0.44594594594594594,0.4748201438848921
0.4,18,51,42,100000,100000,233,67,365,371,0.5,0.4105263157894737,0.4748201438848921
0.4,18,52,42,100000,100000,138,100,365,371,0.5,0.43703703703703706,0.4748201438848921
0.4,18,53,42,100000,100000,62,232,365,371,0.5,0.38202247191011235,0.4748201438848921
0.4,18,54,42,100000,100000,57,184,365,371,0.5,0.4,0.4748201438848921
0.4,18,55,42,100000,100000,120,44,365,371,0.5,0.3548387096774194,0.4748201438848921
0.4,18,56,42,100000,100000,200,43,365,371,0.5,0.3620689655172414,0.4748201438848921
0.4,18,57,42,100000,100000,114,199,365,371,0.5,0.45625,0.4748201438848921
0.4,18,58,42,100000,100000,152,188,365,371,0.5,0.4460093896713615,0.4748201438848921
0.4,18,59,42,100000,100000,109,220,365,371,0.5,0.45098039215686275,0.4748201438848921
0.4,18,60,42,100000,100000,103,61,365,371,0.5,0.38202247191011235,0.4748201438848921
0.4,18,61,42,100000,100000,113,67,365,371,0.5,0.4105263157894737,0.4748201438848921
0.4,18,62,42,100000,100000,165,73,365,371,0.5,0.4215686274509804,0.4748201438848921
0.4,18,63,42,100000,100000,112,52,365,371,0.5,0.38028169014084506,0.4748201438848921
0.4,18,64,42,100000,100000,274,71,365,371,0.5,0.42424242424242425,0.4748201438848921
0.4,18,65,42,100000,100000,238,173,365,371,0.5,0.44206008583690987,0.4748201438848921
0.4,18,66,42,100000,100000,223,128,365,371,0.5,0.4556213017751479,0.4748201438848921
0.4,18,67,42,100000,100000,399,144,365,371,0.5,0.4461538461538462,0.4748201438848921
0.4,18,68,42,100000,100000,97,41,365,371,0.5,0.35714285714285715,0.4748201438848921
0.4,18,69,42,100000,100000,133,227,365,371,0.5,0.44623655913978494,0.4748201438848921
0.4,18,70,42,100000,100000,93,139,365,371,0.5,0.43283582089552236,0.4748201438848921
0.4,18,71,42,100000,100000,419,224,365,371,0.5,0.4524590163934426,0.4748201438848921
0.4,18,72,42,100000,100000,253,273,365,371,0.5,0.4610951008645533,0.4748201438848921
0.4,18,73,42,100000,100000,391,32,365,371,0.5,0.42857142857142855,0.4748201438848921
0.4,18,74,42,100000,100000,146,78,365,371,0.5,0.41904761904761906,0.4748201438848921
0.4,18,75,42,100000,100000,190,180,365,371,0.5,0.44308943089430897,0.4748201438848921
0.4,18,76,42,100000,100000,14,130,365,371,0.5,0.55,0.4748201438848921
0.4,18,77,42,100000,100000,47,182,365,371,0.5,0.38028169014084506,0.4748201438848921
0.4,18,78,42,100000,100000,94,151,365,371,0.5,0.43703703703703706,0.4748201438848921
0.4,18,79,42,100000,100000,134,151,365,371,0.5,0.44680851063829785,0.4748201438848921
0.4,18,80,42,100000,100000,92,78,365,371,0.5,0.41904761904761906,0.4748201438848921
0.4,18,81,42,100000,100000,511,292,365,371,0.5,0.48346055979643765,0.4748201438848921
0.4,18,82,42,100000,100000,25,70,365,371,0.5,0.43243243243243246,0.4748201438848921
0.4,18,83,42,100000,100000,181,322,365,371,0.5,0.44881889763779526,0.4748201438848921
0.4,18,84,42,100000,100000,309,186,365,371,0.5,0.44664031620553357,0.4748201438848921
0.4,18,85,42,100000,100000,81,46,365,371,0.5,0.35384615384615387,0.4748201438848921
0.4,18,86,42,100000,100000,476,120,365,371,0.5,0.45962732919254656,0.4748201438848921
0.4,18,87,42,100000,100000,157,329,365,371,0.5,0.4520547945205479,0.4748201438848921
0.4,18,88,42,100000,100000,275,153,365,371,0.5,0.45410628019323673,0.4748201438848921
0.4,18,89,42,100000,100000,455,187,365,371,0.5,0.44881889763779526,0.4748201438848921
0.4,18,90,42,100000,100000,67,34,365,371,0.5,0.42857142857142855,0.4748201438848921
0.4,18,91,42,100000,100000,96,166,365,371,0.5,0.4420289855072464,0.4748201438848921
0.4,18,92,42,100000,100000,218,151,365,371,0.5,0.45588235294117646,0.4748201438848921
0.4,18,93,42,100000,100000,125,154,365,371,0.5,0.44571428571428573,0.4748201438848921
0.4,18,94,42,100000,100000,49,100,365,371,0.5,0.3783783783783784,0.4748201438848921
0.4,18,95,42,100000,100000,155,430,365,371,0.5,0.44954128440366975,0.4748201438848921
0.4,18,96,42,100000,100000,188,185,365,371,0.5,0.4444444444444444,0.4748201438848921
0.4,18,97,42,100000,100000,149,114,365,371,0.5,0.45161290322580644,0.4748201438848921
0.4,18,98,42,100000,100000,63,191,365,371,0.5,0.3888888888888889,0.4748201438848921
0.4,18,99,42,100000,100000,49,229,365,371,0.5,0.3783783783783784,0.4748201438848921
0.4,19,0,42,100000,100000,173,113,371,366,0.5,0.45751633986928103,0.49379652605459057
0.4,19,1,42,100000,100000,121,121,371,366,0.5,0.4634146341463415,0.49379652605459057
0.4,19,2,42,100000,100000,94,183,371,366,0.5,0.44881889763779526,0.49379652605459057
0.4,19,3,42,100000,100000,119,78,371,366,0.5,0.4766355140186916,0.49379652605459057
0.4,19,4,42,100000,100000,52,293,371,366,0.5,0.4925373134328358,0.49379652605459057
0.4,19,5,42,100000,100000,165,208,371,366,0.5,0.47706422018348627,0.49379652605459057
0.4,19,6,42,100000,100000,133,195,371,366,0.5,0.4666666666666667,0.49379652605459057
0.4,19,7,42,100000,100000,105,177,371,366,0.5,0.43448275862068964,0.49379652605459057
0.4,19,8,42,100000,100000,119,130,371,366,0.5,0.4567901234567901,0.49379652605459057
0.4,19,9,42,100000,100000,57,80,371,366,0.5,0.4675324675324675,0.49379652605459057
0.4,19,10,42,100000,100000,244,43,371,366,0.5,0.5172413793103449,0.49379652605459057
0.4,19,11,42,100000,100000,336,32,371,366,0.5,0.5121951219512195,0.49379652605459057
0.4,19,12,42,100000,100000,88,255,371,366,0.5,0.46551724137931033,0.49379652605459057
0.4,19,13,42,100000,100000,159,261,371,366,0.5,0.47393364928909953,0.49379652605459057
0.4,19,14,42,100000,100000,65,223,371,366,0.5,0.4827586206896552,0.49379652605459057
0.4,19,15,42,100000,100000,98,350,371,366,0.5,0.44360902255639095,0.49379652605459057
0.4,19,16,42,100000,100000,97,183,371,366,0.5,0.44274809160305345,0.49379652605459057
0.4,19,17,42,100000,100000,228,98,371,366,0.5,0.4485294117647059,0.49379652605459057
0.4,19,18,42,100000,100000,55,110,371,366,0.5,0.4861111111111111,0.49379652605459057
0.4,19,19,42,100000,100000,84,326,371,366,0.5,0.4774774774774775,0.49379652605459057
0.4,19,20,42,100000,100000,143,136,371,366,0.5,0.47058823529411764,0.49379652605459057
0.4,19,21,42,100000,100000,149,100,371,366,0.5,0.4485294117647059,0.49379652605459057
0.4,19,22,42,100000,100000,200,127,371,366,0.5,0.46511627906976744,0.49379652605459057
0.4,19,23,42,100000,100000,69,130,371,366,0.5,0.4731182795698925,0.49379652605459057
0.4,19,24,42,100000,100000,125,129,371,366,0.5,0.4619883040935672,0.49379652605459057
0.4,19,25,42,100000,100000,145,286,371,366,0.5,0.4717948717948718,0.49379652605459057
0.4,19,26,42,100000,100000,221,107,371,366,0.5,0.4429530201342282,0.49379652605459057
0.4,19,27,42,100000,100000,160,222,371,366,0.5,0.47417840375586856,0.49379652605459057
0.4,19,28,42,100000,100000,214,113,371,366,0.5,0.45751633986928103,0.49379652605459057
0.4,19,29,42,100000,100000,49,221,371,366,0.5,0.48484848484848486,0.49379652605459057
0.4,19,30,42,100000,100000,198,208,371,366,0.5,0.4826254826254826,0.49379652605459057
0.4,19,31,42,100000,100000,65,34,371,366,0.5,0.5111111111111111,0.49379652605459057
0.4,19,32,42,100000,100000,87,240,371,366,0.5,0.46551724137931033,0.49379652605459057
0.4,19,33,42,100000,100000,120,84,371,366,0.5,0.46551724137931033,0.49379652605459057
0.4,19,34,42,100000,100000,84,208,371,366,0.5,0.4774774774774775,0.49379652605459057
0.4,19,35,42,100000,100000,132,454,371,366,0.5,0.46629213483146065,0.49379652605459057
0.4,19,36,42,100000,100000,88,220,371,366,0.5,0.46551724137931033,0.49379652605459057
0.4,19,37,42,100000,100000,175,168,371,366,0.5,0.4826086956521739,0.49379652605459057
0.4,19,38,42,100000,100000,115,171,371,366,0.5,0.45751633986928103,0.49379652605459057
0.4,19,39,42,100000,100000,166,276,371,366,0.5,0.4751131221719457,0.49379652605459057
0.4,19,40,42,100000,100000,9,380,371,366,0.5,0.5384615384615384,0.49379652605459057
0.4,19,41,42,100000,100000,111,115,371,366,0.5,0.45394736842105265,0.49379652605459057
0.4,19,42,42,100000,100000,152,89,371,366,0.5,0.45161290322580644,0.49379652605459057
0.4,19,43,42,100000,100000,140,62,371,366,0.5,0.47058823529411764,0.49379652605459057
0.4,19,44,42,100000,100000,227,185,371,366,0.5,0.4900398406374502,0.49379652605459057
0.4,19,45,42,100000,100000,189,96,371,366,0.5,0.4485294117647059,0.49379652605459057
0.4,19,46,42,100000,100000,252,154,371,366,0.5,0.47417840375586856,0.49379652605459057
0.4,19,47,42,100000,100000,243,191,371,366,0.5,0.4790874524714829,0.49379652605459057
0.4,19,48,42,100000,100000,60,167,371,366,0.5,0.4634146341463415,0.49379652605459057
0.4,19,49,42,100000,100000,160,97,371,366,0.5,0.4485294117647059,0.49379652605459057
0.4,19,50,42,100000,100000,72,262,371,366,0.5,0.4742268041237113,0.49379652605459057
0.4,19,51,42,100000,100000,57,247,371,366,0.5,0.4675324675324675,0.49379652605459057
0.4,19,52,42,100000,100000,291,244,371,366,0.5,0.48059701492537316,0.49379652605459057
0.4,19,53,42,100000,100000,103,57,371,366,0.5,0.46835443037974683,0.49379652605459057
0.4,19,54,42,100000,100000,93,67,371,366,0.5,0.4725274725274725,0.49379652605459057
0.4,19,55,42,100000,100000,102,339,371,366,0.5,0.4485294117647059,0.49379652605459057
0.4,19,56,42,100000,100000,176,382,371,366,0.5,0.48717948717948717,0.49379652605459057
0.4,19,57,42,100000,100000,158,160,371,366,0.5,0.47596153846153844,0.49379652605459057
0.4,19,58,42,100000,100000,380,152,371,366,0.5,0.47393364928909953,0.49379652605459057
0.4,19,59,42,100000,100000,143,214,371,366,0.5,0.46632124352331605,0.49379652605459057
0.4,19,60,42,100000,100000,108,34,371,366,0.5,0.5111111111111111,0.49379652605459057
0.4,19,61,42,100000,100000,178,28,371,366,0.5,0.5,0.49379652605459057
0.4,19,62,42,100000,100000,289,195,371,366,0.5,0.4774436090225564,0.49379652605459057
0.4,19,63,42,100000,100000,96,217,371,366,0.5,0.44274809160305345,0.49379652605459057
0.4,19,64,42,100000,100000,278,242,371,366,0.5,0.48623853211009177,0.49379652605459057
0.4,19,65,42,100000,100000,62,47,371,366,0.5,0.49206349206349204,0.49379652605459057
0.4,19,66,42,100000,100000,42,52,371,366,0.5,0.5094339622641509,0.49379652605459057
0.4,19,67,42,100000,100000,104,63,371,366,0.5,0.47674418604651164,0.49379652605459057
0.4,19,68,42,100000,100000,312,141,371,366,0.5,0.4690721649484536,0.49379652605459057
0.4,19,69,42,100000,100000,148,128,371,366,0.5,0.46285714285714286,0.49379652605459057
0.4,19,70,42,100000,100000,203,236,371,366,0.5,0.47794117647058826,0.49379652605459057
0.4,19,71,42,100000,100000,170,111,371,366,0.5,0.45751633986928103,0.49379652605459057
0.4,19,72,42,100000,100000,260,245,371,366,0.5,0.48059701492537316,0.49379652605459057
0.4,19,73,42,100000,100000,158,91,371,366,0.5,0.44881889763779526,0.49379652605459057
0.4,19,74,42,100000,100000,110,166,371,366,0.5,0.4503311258278146,0.49379652605459057
0.4,19,75,42,100000,100000,246,173,371,366,0.5,0.48717948717948717,0.49379652605459057
0.4,19,76,42,100000,100000,164,55,371,366,0.5,0.4861111111111111,0.49379652605459057
0.4,19,77,42,100000,100000,43,246,371,366,0.5,0.5,0.49379652605459057
0.4,19,78,42,100000,100000,397,104,371,366,0.5,0.4383561643835616,0.49379652605459057
0.4,19,79,42,100000,100000,245,126,371,366,0.5,0.46511627906976744,0.49379652605459057
0.4,19,80,42,100000,100000,361,193,371,366,0.5,0.4774436090225564,0.49379652605459057
0.4,19,81,42,100000,100000,199,87,371,366,0.5,0.44715447154471544,0.49379652605459057
0.4,19,82,42,100000,100000,102,339,371,366,0.5,0.4485294117647059,0.49379652605459057
0.4,19,83,42,100000,100000,216,129,371,366,0.5,0.4632768361581921,0.49379652605459057
0.4,19,84,42,100000,100000,203,59,371,366,0.5,0.46835443037974683,0.49379652605459057
0.4,19,85,42,100000,100000,182,42,371,366,0.5,0.5087719298245614,0.49379652605459057
0.4,19,86,42,100000,100000,250,253,371,366,0.5,0.48623853211009177,0.49379652605459057
0.4,19,87,42,100000,100000,41,401,371,366,0.5,0.5094339622641509,0.49379652605459057
0.4,19,88,42,100000,100000,176,206,371,366,0.5,0.48717948717948717,0.49379652605459057
0.4,19,89,42,100000,100000,178,131,371,366,0.5,0.4666666666666667,0.49379652605459057
0.4,19,90,42,100000,100000,138,151,371,366,0.5,0.4725274725274725,0.49379652605459057
0.4,19,91,42,100000,100000,191,73,371,366,0.5,0.48484848484848486,0.49379652605459057
0.4,19,92,42,100000,100000,344,314,371,366,0.5,0.49292452830188677,0.49379652605459057
0.4,19,93,42,100000,100000,254,171,371,366,0.5,0.48497854077253216,0.49379652605459057
0.4,19,94,42,100000,100000,142,146,371,366,0.5,0.46596858638743455,0.49379652605459057
0.4,19,95,42,100000,100000,371,89,371,366,0.5,0.45161290322580644,0.49379652605459057
0.4,19,96,42,100000,100000,144,129,371,366,0.5,0.4632768361581921,0.49379652605459057
0.4,19,97,42,100000,100000,88,26,371,366,0.5,0.5,0.49379652605459057
0.4,19,98,42,100000,100000,243,133,371,366,0.5,0.4725274725274725,0.49379652605459057
0.4,19,99,42,100000,100000,162,327,371,366,0.5,0.4766355140186916,0.49379652605459057
